,country,article_name,revision_id,article_quality_est.,population
9499,Spain,"Antonio González, 1st Marquis of Valdeterrazo",777386938,Stub,47635000
9500,Spain,Evaristo Pérez de Castro y Brito,777386948,Stub,47635000
9501,Spain,"Narciso Fernández de Heredia, 2nd Count of Heredia-Spínola",777386963,Start,47635000
9502,Spain,Salustiano de Olózaga y Almandoz,777387022,Stub,47635000
9503,Spain,Francisco Javier de Istúriz y Montero,777387039,Stub,47635000
9504,Spain,Jordi Hereu,777439651,Stub,47635000
9505,Spain,Jordi Portabella,777440071,Stub,47635000
9506,Spain,José Alarcón (politician),777592282,Stub,47635000
9507,Spain,José Perelló Torrens,777617002,C,47635000
9508,Spain,Juan Fageda,777673461,Stub,47635000
9509,Spain,Juan José Güemes,777680006,Start,47635000
9510,Spain,Juan José Ibarretxe,777680037,Start,47635000
9511,Spain,Manuel Basavilbaso Urtubia,777945476,C,47635000
9512,Spain,List of viceroys of Valencia,778133591,Start,47635000
9513,Spain,Juan Procopio Bassecourt y Bryas,778366921,Start,47635000
9514,Spain,Bartolomé Jaimes,778440179,C,47635000
9515,Spain,Juan Escoiquiz,778524681,Start,47635000
9516,Spain,Txabi Etxebarrieta,778868085,Stub,47635000
9517,Spain,Rafael Andrade Navarrete,779080994,Stub,47635000
9518,Spain,Juan José Imbroda,779551942,Stub,47635000
9519,Spain,Eduardo Alonso Colmenares,779738316,Start,47635000
9520,Spain,Antonio Barroso y Sánchez-Guerra,780530100,Stub,47635000
9521,Spain,Javier Ybarra Bergé,780899481,Start,47635000
9522,Spain,Álvaro de Luna,781028855,C,47635000
9523,Spain,Gonzalo de Salazar,781190846,Start,47635000
9524,Spain,Pedro Almíndez Chirino,781191659,Stub,47635000
9525,Spain,Juan Ortiz de Matienzo,781195108,Start,47635000
9526,Spain,Rodrigo de Albornoz,781196580,B,47635000
9527,Spain,José de Carvajal y Hué,781411161,Stub,47635000
9528,Spain,"Pedro Messía de la Cerda, 2nd Marquis of Vega de Armijo",781414938,Start,47635000
9529,Spain,"Juan Francisco Ruiz de Gaona y Portocarrero, Conde de Valdeparaíso",781489720,Stub,47635000
9530,Spain,José Ramón Basavilbaso,781823580,Start,47635000
9531,Spain,Antonio Alcalá Galiano,782161277,Start,47635000
9532,Spain,Francesc de Tamarit,782202304,Stub,47635000
9533,Spain,Martín de Álzaga,782236986,Start,47635000
9534,Spain,Narciso Marull,782288073,Start,47635000
9535,Spain,Juan Sempere y Guarinos,782422434,Stub,47635000
9536,Spain,Víctor Alba,782426555,Start,47635000
9537,Spain,Florentino Álvarez Mesa,782426558,Stub,47635000
9538,Spain,Adolfo de Urquijo e Ibarra,782426602,Stub,47635000
9539,Spain,Luis Arráez Martínez,782509771,Stub,47635000
9540,Spain,Antonio Arrúe Zarauz,782511345,FA,47635000
9541,Spain,Bernardino Verdún de Villayzán,782758921,Stub,47635000
9542,Spain,Miguel Ricardo de Álava y Esquivel,782827595,C,47635000
9543,Spain,Juan Palarea y Blanes,782926095,Start,47635000
9544,Spain,Alonso Mercado y Villacorta,783012649,Start,47635000
9545,Spain,Manuel Broseta,783054750,C,47635000
9546,Spain,Francisco Cajigal de la Vega,783117889,Start,47635000
9547,Spain,"Diego Carrillo de Mendoza, 1st Marquis of Gelves",783177694,C,47635000
9548,Spain,Manuela Trasobares,783287070,Stub,47635000
9549,Spain,Jorge Cortell,783605340,C,47635000
9550,Spain,Beatriz de la Cueva,783634233,C,47635000
9551,Spain,Bonaventura Carles Aribau,783694683,Stub,47635000
9552,Spain,Antonio Cabral de Melo,783763497,Start,47635000
9553,Spain,Miguel de Riglos Bástida,783768110,Start,47635000
9554,Spain,Benito Ruíz de Salazar Vallecilla,783844079,Start,47635000
9555,Spain,Guillermo Ross,784012392,Start,47635000
9556,Spain,Francisco de Merlo,784035404,Start,47635000
9557,Spain,Ñuño Fernández Lobo,784040042,Stub,47635000
9558,Spain,Jaume Matas,784100075,Stub,47635000
9559,Spain,José Díez de la Cortina y Olaeta,784129251,FA,47635000
9560,Spain,Gregorio Ramos Mexía,784218039,Start,47635000
9561,Spain,Esteban Rodríguez Miró,784332282,GA,47635000
9562,Spain,León Ortiz de Rozas,784394850,Start,47635000
9563,Spain,Graciano Antuña,784420637,Stub,47635000
9564,Spain,Alonso de Estrada,784454344,C,47635000
9565,Spain,Gabriel von Salamanca-Ortenburg,784647481,Start,47635000
9566,Spain,Jesús Gil,784692076,C,47635000
9567,Spain,Francisco de Garay,784737016,C,47635000
9568,Spain,Francisco López Osornio,784775356,Start,47635000
9569,Spain,Pedro de Luján,784983706,Start,47635000
9570,Spain,Alonso de Arce y Soria,785039352,Stub,47635000
9571,Spain,Pedro de Roxas y Acevedo,785169353,Start,47635000
9572,Spain,José Antonio González Caviedes,785248141,Stub,47635000
9573,Spain,"Miguel de la Grúa Talamanca, 1st Marquis of Branciforte",785290686,Start,47635000
9574,Spain,Alonso Muñoz de Gadea,785357805,Start,47635000
9575,Spain,Cristóbal Cabral,785549508,Start,47635000
9576,Spain,Luis de Unzaga,785720920,Start,47635000
9577,Spain,Lola Iturbe,786124537,Start,47635000
9578,Spain,Antonio Iturmendi Bañales,786124596,B,47635000
9579,Spain,Carla Antonelli,786136774,Start,47635000
9580,Spain,Juan de Amézquita,786407489,C,47635000
9581,Spain,List of Spanish governors of New Mexico,786673755,Start,47635000
9582,Spain,Juan Gil Zambrano,786700717,Stub,47635000
9584,Spain,Manuel Portela Valladares,786734139,Stub,47635000
9585,Spain,Toribio de Peñalva,786875883,Start,47635000
9586,Spain,"Amador Báez de Alpoim, General",786878998,C,47635000
9587,Spain,Juan de Garay y Becerra,787144429,Stub,47635000
9588,Spain,Josep Lluís i Facerias,787201039,Start,47635000
9589,Spain,Martín Suárez de Toledo,787224909,Stub,47635000
9590,Spain,"Juan de Mendoza, 3rd Marquis of Montesclaros",787306014,Start,47635000
9591,Spain,Margarita Nelken,787351378,C,47635000
9592,Spain,Mercedes Odina,787384412,Start,47635000
9593,Spain,Francisco Novella Azabal Pérez y Sicardo,787386341,Start,47635000
9594,Spain,José María de Oriol y Urquijo,787442193,FA,47635000
9595,Spain,Diego Osorio de Escobar y Llamas,787454270,Start,47635000
9596,Spain,"Rodrigo Pacheco, 3rd Marquis of Cerralvo",787457042,Start,47635000
9597,Spain,Otilio Alba Polo,787460169,Stub,47635000
9598,Spain,Juan Manuel de la Peña Bonifaz,787504595,Start,47635000
9599,Spain,Luis de Requesens y Relat,787738679,Start,47635000
9600,Spain,Arturo O'Neill,787759274,B,47635000
9601,Spain,Manuel de Amaya,787856785,Stub,47635000
9602,Spain,Edelmira Barreira,787935569,Stub,47635000
9603,Spain,"Pedro de Toledo Osorio, 5th Marquis of Villafranca",787974233,Start,47635000
9604,Spain,Ramón López de Osornio,788009313,Start,47635000
9605,Spain,Sampiro,788054805,C,47635000
9606,Spain,Belén de Sárraga,788082165,Start,47635000
9607,Spain,Juan Miguel de Esparza,788217432,C,47635000
9608,Spain,Francisco de Salas Reynoso,788370425,Start,47635000
9609,Spain,Luis de Guindos,788459217,C,47635000
9610,Spain,Juan Pacheco,788579310,C,47635000
9611,Spain,Miguel de la Torre,788640488,Start,47635000
9612,Spain,Ramiro Núñez de Guzmán,788659590,Stub,47635000
9613,Spain,Josep Pallach i Carolà,788823751,Stub,47635000
9614,Spain,Corregidor (position),788834565,C,47635000
9615,Spain,Javier Tusell,788847050,Start,47635000
9616,Spain,Txillardegi,788849770,C,47635000
9617,Spain,Julio de Urquijo e Ibarra,788872921,FA,47635000
9618,Spain,Alejandro Alonso Núñez,788941161,Stub,47635000
9619,Spain,Ana María Surra,788941220,Stub,47635000
9620,Spain,Andrea Fabra Fernández,788941277,Start,47635000
9621,Spain,Antonio Hernando,788941289,Stub,47635000
9622,Spain,Baudilio Tomé Muguruza,788941323,Stub,47635000
9623,Spain,Belén Hoyo Juliá,788941327,Stub,47635000
9624,Spain,Carlos Floriano Corrales,788942356,Stub,47635000
9625,Spain,Francisco Garrido Peña,788942624,Stub,47635000
9626,Spain,Ignacio Uriarte,788942686,Start,47635000
9627,Spain,Inmaculada Bañuls,788942700,Stub,47635000
9628,Spain,Inmaculada Guaita Vañó,788942705,Stub,47635000
9629,Spain,Isaura Navarro,788942730,C,47635000
9630,Spain,Jesús Alique,788942782,Stub,47635000
9631,Spain,Jesús Membrado Giner,788942791,Stub,47635000
9632,Spain,Joan Calabuig,788942811,Stub,47635000
9633,Spain,Josep Santamaría,788942908,Stub,47635000
9634,Spain,José Antonio Alonso,788942922,Start,47635000
9635,Spain,José Luís Ábalos Meco,788942962,Start,47635000
9636,Spain,Juan Moscoso del Prado,788943059,Stub,47635000
9637,Spain,Lola Sánchez Caldentey,788943072,Stub,47635000
9638,Spain,Marta Torrado de Castro,788943624,Stub,47635000
9639,Spain,María Alegria Continente,788943627,Stub,47635000
9640,Spain,María Angels Ramón-Llin,788943630,Stub,47635000
9641,Spain,María José Catalá,788943644,Start,47635000
9642,Spain,Pablo Echenique Robba,788944264,Stub,47635000
9643,Spain,Ricardo Torres Balaguer,788944417,Stub,47635000
9644,Spain,Santiago Cervera Soto,788944473,Start,47635000
9645,Spain,Teresa García Sena,788944554,Stub,47635000
9646,Spain,Teresa Jiménez-Becerril,788944567,Start,47635000
9647,Spain,Uxue Barkos,788944616,Start,47635000
9648,Spain,Vicente Ferrer Roselló,788944620,Stub,47635000
9649,Spain,Vicente Guillén Izquierdo,788944630,Stub,47635000
9650,Spain,Vicente Ten,788944639,Stub,47635000
9651,Spain,Ángel Pérez Martínez,788944692,Start,47635000
9652,Spain,Antonio Trevín,788944970,Stub,47635000
9653,Spain,Bibiana Aído,788945647,Start,47635000
9654,Spain,Adela Pla Pastor,788946443,Start,47635000
9655,Spain,Alejandro Ballestero,788946470,Stub,47635000
9656,Spain,Alejandro Muñoz-Alonso,788946585,Stub,47635000
9657,Spain,Alfonso Guerra,788946606,Start,47635000
9658,Spain,Alfredo Arola Blanquet,788946613,Stub,47635000
9659,Spain,Amador Álvarez,788946632,Stub,47635000
9660,Spain,Ana María Yabar Sterling,788946637,Start,47635000
9661,Spain,Antonio Cuevas,788946669,Stub,47635000
9662,Spain,Antonio Landeta y Álvarez-Valdés,788946673,Stub,47635000
9663,Spain,Carlos Manglano de Mas,788946717,Stub,47635000
9664,Spain,Cristina Almeida,788946774,Start,47635000
9665,Spain,Enric Morera i Català,788946842,Stub,47635000
9666,Spain,Enrique Múgica Herzog,788946857,Start,47635000
9667,Spain,Enrique Sapena Granell,788946862,Stub,47635000
9668,Spain,Ernest Lluch,788946888,Start,47635000
9669,Spain,Eva Amador Guillén,788946895,Stub,47635000
9670,Spain,Felipe Alcaraz,788946914,Start,47635000
9671,Spain,Francesc Ricomá de Castellarnau,788946973,Stub,47635000
9672,Spain,Francisco Aguirre de la Hoz,788946980,Stub,47635000
9673,Spain,Francisco Soler Valero,788947015,Start,47635000
9674,Spain,Félix Pons,788947033,Stub,47635000
9675,Spain,Gerardo Camps,788947048,Stub,47635000
9676,Spain,Gonzalo Payo Subiza,788947061,Stub,47635000
9677,Spain,Guillermo Martínez Casañ,788947067,Start,47635000
9678,Spain,Ignacio Gil,788947073,Stub,47635000
9679,Spain,Inmaculada Martínez Cervera,788947088,Stub,47635000
9680,Spain,Jaime Mayor Oreja,788947107,Start,47635000
9681,Spain,Jaume Castells Ferrer,788947116,Stub,47635000
9682,Spain,Javier Gómez Darmendrail,788947130,Stub,47635000
9683,Spain,Javier Paniagua Fuentes,788947131,Start,47635000
9684,Spain,Jesús Aizpún Tuero,788947179,Stub,47635000
9685,Spain,Joan Ignasi Pla Durá,788947192,Stub,47635000
9686,Spain,Joan Rigol,788947205,Stub,47635000
9687,Spain,Joan Romero González,788947214,Start,47635000
9688,Spain,Joaquín Abril Martorell,788947226,Start,47635000
9689,Spain,Jordi Solé Tura,788947264,Start,47635000
9690,Spain,Joseba Azkarraga,788947278,Stub,47635000
9691,Spain,Josep Sánchez i Llibre,788947309,Stub,47635000
9692,Spain,Josu Ortuondo Larrea,788947316,Stub,47635000
9693,Spain,José Antonio Aguiriano,788947327,Stub,47635000
9694,Spain,José Ignacio Landaluce,788947353,Stub,47635000
9695,Spain,José María Mendiluce,788947460,Stub,47635000
9696,Spain,José María Michavila,788947467,Stub,47635000
9697,Spain,José María Mohedano Fuertes,788947473,Stub,47635000
9698,Spain,José María Ruiz-Mateos,788947476,Start,47635000
9699,Spain,José Pascual Monzo,788947482,Stub,47635000
9700,Spain,José Pin Arboledas,788947490,Start,47635000
9701,Spain,Juan Lloret Llorens,788947535,Stub,47635000
9702,Spain,Juan Manuel Albendea Pabón,788947540,Stub,47635000
9703,Spain,Juan Pastor Marco,788947568,Stub,47635000
9704,Spain,Julio Aguilar Azañón,788947575,Stub,47635000
9705,Spain,Koldo Gorostiaga Atxalandabaso,788947591,Start,47635000
9706,Spain,Luis González Seara,788947625,Stub,47635000
9707,Spain,Macià Alavedra,788947669,Stub,47635000
9708,Spain,Manuel Bermejo Hernández,788947673,Stub,47635000
9709,Spain,Manuel Ángel Aguilar Belda,788947723,Stub,47635000
9710,Spain,"Marcelino Oreja, 1st Marquis of Oreja",788947729,Start,47635000
9711,Spain,Mario Amilivia,788947757,Stub,47635000
9712,Spain,María Martorell,788947775,Stub,47635000
9713,Spain,María Oltra,788947778,Stub,47635000
9714,Spain,Micaela Navarro,788947800,Stub,47635000
9715,Spain,Miguel Ángel Cortés Martín,788947824,Start,47635000
9716,Spain,Pedro María Azpiazu,788947858,Stub,47635000
9717,Spain,Pilar Brabo,788947868,Stub,47635000
9718,Spain,Presentación Urán González,788947874,Stub,47635000
9719,Spain,Rafael Arias-Salgado,788947885,Stub,47635000
9720,Spain,Ramón Aguirre Rodríguez,788947901,Stub,47635000
9721,Spain,Ramón Moreno Bustos,788947909,Stub,47635000
9722,Spain,Ricard Pérez Casado,788947912,Stub,47635000
9723,Spain,Salvador López Sanz,788947982,Stub,47635000
9724,Spain,Susana Camarero,788948003,Stub,47635000
9725,Spain,Vicente Albero,788948026,Stub,47635000
9726,Spain,Vicente Martínez-Pujalte,788948041,Stub,47635000
9727,Spain,Francisco Gaviña Ribelles,788948905,Stub,47635000
9728,Spain,José Luis Adsuar Ferrando,788948917,Stub,47635000
9729,Spain,Luis García Forcada,788948924,Stub,47635000
9730,Spain,Manuel Gallent Nicola,788948928,Stub,47635000
9731,Spain,Maria Antonia Armengol,788949320,Stub,47635000
9732,Spain,Gaspar de Espinosa,788972202,Start,47635000
9733,Spain,"Juan de Tassis, 1st Count of Villamediana",789048940,Start,47635000
9734,Spain,Francisco Pérez de Burgos,789063638,Start,47635000
9736,Spain,"Antonio Thomas, conquistador",789271260,Stub,47635000
9737,Spain,Jon Castañares,789275099,Stub,47635000
9738,Spain,José de Castro y Orozco,789275105,Stub,47635000
9739,Spain,Tirso de Olazábal y Lardizábal,789275198,FA,47635000
9740,Spain,Óscar López Águeda,789275210,Stub,47635000
9741,Spain,Pedro Zerolo,789275288,Start,47635000
9742,Spain,José María Gamazo,789275446,Stub,47635000
9743,Spain,Eugenio Arbones,789338194,Stub,47635000
9744,Spain,Francesc de Castellví i de Vic,789412199,Stub,47635000
9745,Spain,Antumi Toasijé,789494149,Start,47635000
9746,Spain,Mariano Olier,789576158,Start,47635000
9747,Spain,"Antonio González de Aguilar, 8th Marquis of la Vega de Armijo",789606660,Start,47635000
9748,Spain,Bárbara Dührkop Dührkop,789649776,Start,47635000
9749,Spain,Elena Valenciano,789650697,Start,47635000
9750,Spain,Francisca Pleguezuelos,789651052,Stub,47635000
9751,Spain,Inmaculada Rodríguez-Piñero,789651456,Start,47635000
9752,Spain,Iratxe García,789651466,Start,47635000
9753,Spain,Margarita Pin,789652457,Start,47635000
9754,Spain,María Isabel Salinas,789652874,Stub,47635000
9755,Spain,María Sornosa Martinez,789652879,Stub,47635000
9756,Spain,Rosa Miguélez,789653793,Stub,47635000
9757,Spain,Rosa Peris Cervera,789653798,Stub,47635000
9758,Spain,Soledad Cabezón Ruiz,789654062,Start,47635000
9759,Spain,Teresa Riera,789654300,Stub,47635000
9760,Spain,Yolanda Casaus Rodríguez,789654635,Stub,47635000
9761,Spain,Julián Muñoz,789803176,Start,47635000
9762,Spain,Irene Rigau,789819096,Start,47635000
9763,Spain,Mònica Oltra,789819289,Stub,47635000
9764,Spain,Pilar Barreiro,789955813,Stub,47635000
9765,Spain,María San Gil,789956224,Stub,47635000
9766,Spain,Montserrat Tura,789956870,C,47635000
9767,Spain,María del Carmen Crespo Díaz,789958139,Stub,47635000
9768,Spain,Beatriz Corredor,789958619,Stub,47635000
9769,Spain,Maravillas Rojo,789959987,Stub,47635000
9770,Spain,Inmaculada Cruz,789960523,Stub,47635000
9771,Spain,Lentxu Rubial,789960589,Stub,47635000
9772,Spain,Bakartxo Tejeria,789960896,Stub,47635000
9773,Spain,Isabel Carrasco,789961356,Start,47635000
9774,Spain,Amalia Miranzo,789961609,Stub,47635000
9775,Spain,Begoña Errazti,789961853,Start,47635000
9776,Spain,Isabel Celaá,789962080,Stub,47635000
9777,Spain,Katy Gutiérrez Muñoz,789962721,Stub,47635000
9778,Spain,Pedro Morales y Mercado,790020684,Stub,47635000
9779,Spain,Francisco de Manzanares y Dardos,790024986,Start,47635000
9780,Spain,Narcís Vinyoles,790028259,Start,47635000
9781,Spain,Arantza Quiroga Cía,790094926,Start,47635000
9782,Spain,José Antonio Ardanza,790126729,Stub,47635000
9783,Spain,Patxi López,790129343,Start,47635000
9784,Spain,Iñigo Lamarca,790144650,Start,47635000
9786,Spain,Fátima Aburto Baselga,790148316,Stub,47635000
9787,Spain,Juan Pascual Azorín Soriano,790148560,Start,47635000
9788,Spain,Gemma Lienas,790188036,C,47635000
9789,Spain,"José María de Areilza, Count of Motrico",790224203,Start,47635000
9790,Spain,Julio Ruiz de Alda Miqueleiz,790300688,Stub,47635000
9791,Spain,Captaincy General of Puerto Rico,790317915,C,47635000
9792,Spain,Luis Minguela,790474054,Start,47635000
9793,Spain,José de Bustamante y Guerra,790494761,Start,47635000
9794,Spain,"Tomás de la Cerda, 3rd Marquis of la Laguna",790705028,C,47635000
9795,Spain,Miguel Gerónimo de Esparza,790788947,C,47635000
9796,Spain,List of Viceroys of Peru,790874171,Start,47635000
9797,Spain,Gonzalo Casco,790923471,Stub,47635000
9798,Spain,Melchor Casco de Mendoza,790927176,Stub,47635000
9799,Spain,Ángel Carrasco Nolasco,791146404,Stub,47635000
9800,Spain,Luisa Fernanda Rudi Ubeda,791149377,Start,47635000
9801,Spain,José Antonio Lacayo de Briones y Palacios,791234709,C,47635000
9802,Spain,Ignacio Fernández de Agüero,791395090,Stub,47635000
9803,Spain,Juan de Fustes,791398122,Stub,47635000
9804,Spain,Francisco García Romero,791403471,Stub,47635000
9805,Spain,Joseph Zenzano,791405801,Stub,47635000
9806,Spain,Isabel Oyarzábal Smith,791409369,Start,47635000
9807,Spain,Antón Higueras de Santana,791536534,Start,47635000
9808,Spain,Antón García Caro,791553760,Start,47635000
9809,Spain,Doris Benegas,791558225,C,47635000
9810,Spain,Ignacio Hernando de Larramendi y Montiano,791586217,FA,47635000
9811,Spain,Rodrigo Rato,791635336,C,47635000
9812,Spain,Blas Infante,791672678,Start,47635000
9813,Spain,Blas de Peralta,791673042,Stub,47635000
9814,Spain,Ignacio Astarloa,791954042,Start,47635000
9815,Spain,Soledad Becerril,792157300,Start,47635000
9816,Spain,Carmen Alborch,792157557,Start,47635000
9817,Spain,Cristina Alberdi,792157641,Start,47635000
9818,Spain,Loyola de Palacio,792157789,Start,47635000
9819,Spain,Isabel Tocino,792157828,Stub,47635000
9820,Spain,Julia García-Valdecasas,792158141,Start,47635000
9821,Spain,Elena Espinosa,792158401,Stub,47635000
9822,Spain,María Antonia Trujillo,792158507,Stub,47635000
9823,Spain,Rosa Aguilar,792159357,Start,47635000
9824,Spain,Gabriel Milan,792172417,B,47635000
9825,Spain,Domingo de Basavilbaso,792189025,C,47635000
9826,Spain,Manuel Antonio Warnes,792192883,Stub,47635000
9827,Spain,Víctor Casco de Mendoza,792196370,Stub,47635000
9828,Spain,Nicolás Colman,792197077,Stub,47635000
9829,Spain,Miguel Antonio de Merlos,792200968,Start,47635000
9830,Spain,Lorenzo Bernal del Mercado,792334445,Start,47635000
9831,Spain,Buenaventura de Abarzuza y Ferrer,792558269,Start,47635000
9832,Spain,Lydia Zimmermann,792622152,C,47635000
9833,Spain,Ignacio González González,792744098,Start,47635000
